605.815538,7.969e-30,3,6,1265,1175
605.823745,2.457e-28,3,6,1265,1175
605.825139,3.296e-28,3,6,1265,1175
605.829639,3.007e-30,3,7,1265,1175
605.832707,3.56e-23,3,7,1265,1175
605.850912,3.095e-28,3,6,1265,1175
605.869683,1.374e-29,3,6,1265,1175
605.871596,7.433e-29,3,6,1265,1175
605.871634,2.177e-30,3,6,1265,1175
605.872463,2.776e-28,3,6,1265,1175
605.889701,2.664e-28,3,6,1265,1175
605.889844,2.342e-28,3,6,1265,1175
605.903096,1.807e-28,3,6,1265,1175
605.909528,1.871e-25,3,6,1265,1175
605.91225,1.191e-28,3,6,1265,1175
605.917328,5.205e-29,3,6,1265,1175
605.928768,2.756e-28,3,6,1265,1175
605.939637,7.128e-29,3,6,1265,1175
605.946053,1.006e-28,3,6,1265,1175
605.948787,2.814e-28,3,6,1265,1175
605.956361,1.065e-30,3,6,1265,1175
605.965282,3.691e-30,3,6,1265,1175
605.986572,4.924e-29,3,6,1265,1175
605.99741,6.557e-29,3,6,1265,1175
606.001212,2.891e-28,3,6,1265,1175
606.002529,2.997e-30,3,6,1265,1175
606.020912,2.036e-29,3,6,1265,1175
606.038156,4.673e-29,3,6,1265,1175
606.045005,5.721e-29,3,6,1265,1175
606.047167,2.879e-28,3,6,1265,1175
606.057548,2.672e-27,3,6,1265,1175
606.082496,4.642e-29,3,6,1265,1175
606.086823,2.768e-28,3,6,1265,1175
606.098497,3.293e-27,3,6,1265,1175
606.109942,3.356e-29,3,6,1265,1175
606.111814,4.429e-30,3,6,1265,1175
606.120331,2.552e-28,3,6,1265,1175
606.127387,1.917e-29,3,6,1265,1175
606.131726,4.259e-28,3,6,1265,1175
606.14782,2.23e-28,3,6,1265,1175
606.152591,3.099e-29,3,6,1265,1175
606.169401,1.812e-28,3,6,1265,1175
606.182036,8.269e-30,3,6,1265,1175
606.185158,1.312e-28,3,6,1265,1175
606.189085,4.432e-27,3,6,1265,1175
606.195154,7.495e-29,3,6,1265,1175
606.21776,1.384e-29,3,6,1265,1175
606.244643,8.969e-28,3,7,1265,1175
606.251841,1.974e-30,3,6,1265,1175
606.252683,1.365e-27,4,7,1265,1175
606.2734,1.695e-29,3,6,1265,1175
606.277082,2.7e-21,3,7,1265,1175
606.278232,4.012e-27,3,6,1265,1175
606.283378,1.26e-26,3,6,1265,1175
606.291029,2.948e-30,3,6,1265,1175
606.295608,1.482e-29,3,6,1265,1175
606.296794,2.895e-27,3,6,1265,1175
606.316197,2.948e-29,3,6,1265,1175
606.325782,6.472e-28,3,6,1265,1175
606.335469,5.511e-28,3,6,1265,1175
606.336738,9.908e-27,4,7,1265,1175
606.34897,1.481e-30,3,6,1265,1175
606.351337,6.891e-30,3,7,1265,1175
606.356434,6.603e-29,4,7,1265,1175
606.382783,2.314e-24,4,7,1265,1175
606.409157,3.185e-30,3,6,1265,1175
606.409991,8.801e-25,3,6,1265,1175
606.438083,2.104e-29,3,6,1265,1175
606.45436,3.681e-25,4,6,1265,1175
606.461994,1.961e-25,3,6,1265,1175
606.472948,7.068e-28,4,6,1265,1175
606.511144,9.674e-28,3,6,1265,1175
606.521613,1.126e-30,3,6,1265,1175
606.531247,3.002e-30,3,6,1265,1175
606.533731,2.639e-27,4,6,1265,1175
606.537085,3.604e-30,3,6,1265,1175
606.537841,8.404e-26,4,7,1265,1175
606.547061,1.779e-24,4,6,1265,1175
